塲		つち ジョウ じょう チョウ ば ちょう つちへん
堡		つち ホ とりで ほ ほう つちへん ホウ
塢		う つちへん オ お ウ つち
塋		エイ つちへん はか つち えい
塰		つちへん つち あま
塒		とや つち シ し ねぐら とぐろ ジ つちへん じ
堽		つちへん コウ つち こう
塹		ざん つち セン ザン ほり あな せん つちへん
墅		つち ショ ヤ や しもやしき しょ つちへん
墹		まま つち つちへん
墟		つち キョ きょ あと つちへん
墫		つち つちへん しゅん シュン
墺		つち イク いく オウ おう きし つちへん
墻		かき つちへん しょう つち ショウ
墸		ちょ チョ つち つちへん
壅		ヨウ ふさぐ つちへん よう つち
壑		つち たに カク ガク がく かく つちへん
壗		まま つち つちへん
壙		コウ つちへん あな つち こう
壥		つちへん てん つち テン
壜		つち タン びん どん ドン たん つちへん
壟		つち うね つか リョウ ロウ おか りょう ろう つちへん
壺		さむらい さむらいかんむり こ つぼ コ
壻		さむらい さむらいかんむり むこ せい セイ
壼		コン さむらい さむらいかんむり こん
夂		のまたかんむり ちかんむり ち ふゆがしら チ しゅう
夊		ゆき すいにょう すい スイ なつあし
夐		けい すいにょう ケン はるか なつあし ケイ けん
夛		まさに た ゆう ゆうべ まさる おおい タ
梦		ム む ゆめみる きへん ゆめ ぼう くらい ボウ き
夥		カ た ゆう か ゆうべ タ ワ わ おびただしい
夬		けつ だいかしら だいかんむり わける けち だい カイ ダイ ケチ ケツ かい
夭		わかじに ヨウ オウ だいかしら カ だいかんむり だい ダイ おう わざわい よう わかい か
夲		ほん だいかしら だいかんむり だい ダイ もと ホン
夸		ほごる だいかしら カ だいかんむり だい ダイ こ コ か
夾		コウ だいかしら キョウ はさむ だい だいかんむり ダイ きょう こう
竒		くしくも あやしい たつ くしき めずらしい キ き たつへん
奕		ヤク だいかしら だいかんむり だい ダイ エキ えき やく
奐		だいかしら だいかんむり だい カン かん ダイ あきらか
奎		けい だいかしら だいかんむり だい ダイ キ き ケイ
奚		けい なんぞ だいかしら だいかんむり だい ダイ ケイ
奘		だいかしら ジョウ だいかんむり そう だい じょう ソウ ダイ さかん
奢		シャ おごり だいかしら だいかんむり だい ダイ おごる しゃ
奠		さだめる テイ でん だいかしら デン だい だいかんむり まつる ダイ てん てい テン
奩		レン れん だいかしら だいかんむり だい ダイ はこ くしげ
奸		おんな カン かん おかす おんなへん
妁		おんな シャク なこうど おんなへん しゃく
妝		おんな そう ソウ おんなへん よそおう しょう ショウ
佞		ひと おもねる にんべん よこしま ひとがしら ねい ひとやね ネイ
侫		おんな おもねる おんなへん よこしま ねい ネイ
妣		おんな なきはは ヒ ひ おんなへん
妲		おんな おんなへん ダツ だつ
姆		も ぼ おんな うば ボ おんなへん モ
姨		いもと おんな テイ いもうと おんなへん イ い おば てい
姜		ガ おんな が キョウ おんなへん きょう こう
妍		おんな おんなへん うつくしい ケン けん
姙		おんな にん ニン ジン おんなへん はらむ じん みごもる
姚		おんな ヨウ おんなへん うつくしい よう チョウ ちょう
娥		ガ おんな が おんなへん みめよい
娟		おんな エン おんなへん ケン えん けん
娑		シャ おんな おんなへん サ さ しゃ
娜		おんな ダ おんなへん な だ ナ
娉		おんな へい ほ おんなへん ほう ヘイ ホウ
娚		たわむれる めおと おんな ドウ おんなへん どう のう なん ナン ノウ
婀		あだ あ おんな ア たおやか あだっぽい おんなへん
婬		イン おんな みだれ ほしいまま みだれる いん おんなへん ひたす みだら
婉		おんな エン おんなへん うつくしい えん したがう
娵		ス よめ す おんな シュ そう ソウ おんなへん シュウ しゅう しゅ
娶		おんな シュ めあわせる おんなへん しゅ めとる
婢		おんな ヒ ひ おんなへん はしため
婪		おんな らん ラン おんなへん むさぼる
媚		ビ おんな おんなへん こびる び
媼		おうな おんな オウ おんなへん おう
媾		おんな コウ おんなへん よしみ こう
嫋		ジャク おんな たおやか デキ ジョウ でき じょう おんなへん しなやか なよやかな じゃく
嫂		あによめ おんな そう ソウ おんなへん
媽		も ぼ おんな ボ おんなへん モ はは
嫣		おんな えん エン おんなへん
嫗		う おんな おうな オウ あたためる おんなへん おう ウ
嫦		おんな コウ ジョウ じょう おんなへん こう
嫩		のん おんな おんなへん どん ドン ノン わかい
嫖		おんな かるい ひょう おんなへん ヒョウ
嫺		ならう おんな カン かん おんなへん みやびやか
嫻		ならう おんな カン かん おんなへん みやびやか
嬌		なまめかしい おんな キョウ おんなへん きょう
嬋		せん おんな セン おんなへん
嬖		おんな へい おんなへん ヘイ きにいり
嬲		なぶる おんな ドウ ジョウ じょう どう おんなへん
嫐		なぶる おんな ドウ ジョウ じょう どう おんなへん
嬪		おんな ヒン ひめ おんなへん ひん
嬶		おんなへん おんな かかあ かか
嬾		おんな らん ラン ものうい おんなへん おこたる
孅		おんな セン おんなへん せん かよわい
孀		おんな そう ソウ おんなへん やもめ
孑		けつ こへん ひとり こ こどもへん こども ケツ
孕		ヨウ こへん こ こどもへん よう こども はらむ
孚		フ ふ はぐくむ たまご こへん こ こどもへん こども
孛		ぼつ ハイ こへん こ こどもへん はい こども ぶつ ボツ ブツ
孥		ヌ つまこ ぬ こへん ど こ こどもへん こども ド
孩		がい こへん カイ こ こどもへん ガイ こども ちのみご かい
孰		いずれ じゅく こへん こ こどもへん ジュク たれ こども
孳		シ し こへん しげる こ こどもへん こども ジ じ うむ
孵		フ ふ こへん こ こどもへん こども かえす
斈		まなぶ ガク がく ブン ぶんにょう ぶん ふみつくり
孺		こへん じゅ こ こどもへん ジュ こども ちのみご おさない
宀		べん ベン めん うかんむり メン
它		タ た うかんむり へび
宦		つかさ うかんむり カン かん
宸		しん のき うかんむり シン
寃		えん エン うかんむり
寇		コウ うかんむり こう あだする
寉		うかんむり つる
寔		しょく ショク まことに じき これ うかんむり
寐		び ビ うかんむり ねる
寤		ご さめる うかんむり ゴ
寞		ばく バク さびしい マク うかんむり まく
寥		さびしい うかんむり りょう リョウ
寰		うかんむり カン かん
寳		ホウ うかんむり たから ほう
尅		すん スン かつ コク こく
尓		その しかり ショウ ちいさい のみ に なおがしら なんじ ニ しょう ジ じ しょうがしら
尠		すくない セン セウ せう ちいさい せん なおがしら しょう ショウ しょうがしら
尢		オウ だいのまげあし まげあし おうにょう おう
尨		オウ むくいぬ だいのまげあし まげあし おうにょう ぼう おう ボウ
尸		し シ かたしろ かばねだれ しかばねかんむり しかばね かばね
尹		イン ただす おさ いん かばねだれ しかばねかんむり しかばね かばね
屁		へ ヒ ひ かばねだれ しかばねかんむり しかばね かばね
屎		シ し くそ かばねだれ しかばねかんむり キ しかばね き かばね
屓		かばねだれ しかばねかんむり キ しかばね き かばね
屐		けき かばねだれ はきもの ケキ しかばねかんむり ゲキ しかばね かばね げき
屏		へい びょうぶ おおう かばねだれ しかばねかんむり びょう しりぞく ヘイ ビョウ しかばね かばね
孱		よわい セン サン こへん こ せん こどもへん こども さん
屮		ひだりて てつ テツ めばえ さ くさのめ サ
乢		おつ たわ オツ たお つりばり ガイ がい おつにょう
屶		なた やまへん やま たな
屹		やまへん きつ キツ そばだつ やま
岌		やまへん きゅう キュウ やま たかい
岑		やまへん ギン みね ぎん やま しん シン
岔		タ た やまへん やま
妛		シ あなどる おんな し みにくい みだる おんなへん おろか
岫		ユウ やまへん コウ みね ゆう みさき シュウ しゅう やま くき こう
岻		やまへん に やま ニ ジ じ
岶		はく やまへん ハク やま
岼		やまへん やま ゆり
岷		やまへん びん みん ビン やま ミン
峅		やまへん くら やま
岾		やまへん はけ やま
峇		コウ やまへん こう やま
峙		やまへん そばだつ やま ジ じ
峩		ガ やまへん が やま けわしい
峺		こ やまへん コ やま
峭		やまへん きびしい やま けわしい しょう ショウ
嶌		やまへん とう トウ やま しま
峪		やまへん たに やま よく ヨク
崋		やまへん カ ク やま く か
崕		がけ やまへん ガイ やま がい
崗		やまへん コウ おか やま こう
嵜		やまへん みさき き キ さい やま さき
崟		やまへん ギン みね ぎん やま
崛		やまへん くつ そばだつ やま たかい クツ
崑		コン やまへん やま こん
崔		がけ スイ やまへん サイ すい ガイ さい やま がい
崢		やまへん そう やま ソウ
崚		やまへん やま りょう リョウ
崙		やまへん ロン やま ろん
崘		やまへん ロン やま ろん
嵌		やまへん はまる カン かん あな はめる やま
嵒		やまへん やま ガン けわしい がん いわ
嵎		やまへん グウ くま ぐう グ ぐ やま
嵋		び ビ やまへん やま
嵬		やまへん ぎ カイ やま かい ギ
嵳		サ やまへん やま さ
嵶		たおやか たわむ やまへん やま
嶇		やまへん ク やま けわしい く
嶄		ざん やまへん やま サン さん ザン
嶂		やまへん みね やま しょう ショウ
嶢		やまへん ギョウ やま けわしい ぎょう
嶝		やまへん とう トウ さかみち やま
嶬		やまへん ぎ やま ギ
嶮		やまへん ケン やま けわしい けん
嶐		やまへん リュ りゅ やまのかたち やま
嶷		さとい やまへん ぎ ギョク やま ぎょく ギ
嶼		やまへん ショ しょ やま しま
巉		ざん やまへん やま サン さん ザン
巍		やまへん ぎ やま たかい ギ
巓		やまへん いただき てん やま テン
巒		やまへん らん ラン みね やま
巖		やまへん いわお やま ガン けわしい がん いわ
巛		セン せん さんぽがわ かわ まがりかわ
巫		フ たくみへん ふ かんなぎ コウ たくみ みこ こう
已		し シ すでに はなはだ のみ こ キ おのれ イ き い み コ やむ
巵		さかずき シ し すでに こ キ おのれ イ き い み コ
帋		シ し はば きんべん はばへん きんへん かみ
帚		はば ほうき きんべん そう ソウ シュウ しゅう はばへん きんへん
帙		はば ふまき きんべん ちつ はばへん きんへん チツ
帑		はば きんべん ど とう トウ はばへん きんへん かねぐら ド
帛		はば きぬ きんべん はく ハク はばへん きんへん
帷		はば きんべん とばり はばへん イ きんへん い
幄		はば アク きんべん とばり はばへん きんへん あく
幃		はば きんべん とばり キ はばへん イ きんへん き い
幀		はば テイ きんべん とう トウ はばへん きんへん チョウ ちょう てい
幎		はば きんべん ベキ とばり べき はばへん きんへん
幗		はば カク きんべん はばへん きんへん かく
幔		はば きんべん はばへん マン きんへん まく まん バン ばん
幟		シ し はば のぼり きんべん はばへん きんへん
幢		はば きんべん とう トウ はばへん きんへん はた
幤		へい はば きんべん はばへん ヘイ きんへん ぬさ
幇		はば たすける きんべん ほう はばへん きんへん ホウ
幵		へい カン かん ヘイ いちじゅう ほす
并		へい あわせる ひょう カン かん ならぶ ヘイ ヒョウ いちじゅう ほす
幺		いとがしら ヨウ ちいさい よう
麼		ビ も び マ ミ あさかんむり あさ モ ま ば み バ
广		ゲン げん まだれ
庠		しょう まなびや ショウ まだれ
廁		し シ かわや ショク しょく まだれ
廂		そう ソウ まだれ しょう ひさし ショウ
廈		いえ カ まだれ サ さ か
廐		きゅう うまや キュウ まだれ
廏		きゅう うまや キュウ まだれ
廖		リョウ りょう まだれ
廝		し シ こもの まだれ
廚		ず チュ まだれ くりや しゅう シュウ ちゅう ちゅ チュウ ズ
廛		たな まだれ やしき てん みせ テン
廡		ぶ ブ しげる まだれ ひさし
廨		ケ カイ まだれ やくしょ かい け
廩		くら リン りん まだれ
廬		リョ いえ ロ いおり ろ まだれ りょ いお
廱		ヨウ よう やわらぐ まだれ
廰		テイ まだれ チョウ ちょう やくしょ てい
廴		イン えんにゅう えんにょう いん いんにょう
廸		えんにゅう すすむ みち みちびく えんにょう てき テキ いんにょう いたる
廾		にじゅうあし キョウ ク こまぬき きょう く にじゅう
弃		すてる にじゅうあし キョウ こまぬき キ き きょう
弉		にじゅうあし キョウ ジョウ そう じょう ソウ こまぬき さかん きょう
彝		けいがしら つね イ いのこがしら い
彜		けいがしら つね イ いのこがしら い
弋		しきがまえ ヨク いぐるみ よく
弑		シ し しい しきがまえ しいする よく ヨク シイ
弖		テ て ゆみへん ゆみ
弩		おおゆみ いしゆみ ゆみへん ど ド ゆみ
弭		ビ ゆはず ミ ゆみへん び やめる み ゆみ やむ
弸		ゆみへん ゆみ ホウ ほう
彁		カ ゆみへん せい ゆみ セイ か
彎		わん ひく ゆみへん ワン ゆみ
弯		わん ひく ゆみへん ワン ゆみ
彑		けい けいがしら いのこがしら ケイ
彖		たん タン けいがしら いのこがしら
彗		けい スイ ほうき エ けいがしら せい すい いのこがしら ケイ え セイ
彡		さんづくり セン せん かみかざり けかざり サン さん
彭		さんづくり ほう かみかざり けかざり ホウ
彳		テキ てき たたずむ ぎょうにんべん
彷		ホウ さまよう ぎょうにんべん ほう
徃		いにしえ いく オウ ゆく おう ぎょうにんべん さきに
徂		ゆく ソ そ ぎょうにんべん
彿		フツ ふつ ぎょうにんべん
徊		エ さまよう カイ くわい クワイ ぎょうにんべん かい え
很		コン ギン こん もとる コウ ぎん ぎょうにんべん こう
徇		ジュン あまねし シュン じゅん ぎょうにんべん したがう しゅん となえる
徙		し シ うつす うつる ぎょうにんべん
徘		ハイ さまよう はい ぎょうにんべん
徠		きたる らい くる ぎょうにんべん きたす ライ
徨		コウ さまよう こう ぎょうにんべん
徭		えだち ヨウ ふぞろい えう つかい よう ぎょうにんべん エウ
徼		ヨウ キョウ よう ぎょうにんべん めぐる きょう
忖		こころ したごころ はかる ソン そん りっしんべん
忻		こころ したごころ きん りっしんべん よろこぶ キン
忤		こころ もとる さからう したごころ ゴ ご りっしんべん
忸		じゅう こころ したごころ はじる じく りっしんべん ジク ジュウ
忱		こころ したごころ りっしんべん まこと しん シン
忝		こころ したごころ かたじけない てん りっしんべん テン
悳		こころ したごころ りっしんべん とく トク
忿		こころ ふん したごころ フン いかり いかる りっしんべん
怡		こころ したごころ りっしんべん イ い よろこぶ
恠		こころ ケ あやしい したごころ カイ かい りっしんべん け あやしむ
怙		こころ したごころ こ りっしんべん コ たのむ
怐		こころ したごころ ク りっしんべん く
怩		こころ したごころ りっしんべん ジ じ
怎		こころ ソ なんぞ したごころ いかで りっしんべん そ しん シン
怱		こころ したごころ にわか そう ソウ あわてる りっしんべん
怛		タツ こころ タン したごころ だつ いたむ たつ りっしんべん ダツ たん
怕		こころ ハ おそれる したごころ ひゃく はく ハク ヒャク りっしんべん は
怫		こころ したごころ ヒ ハイ ひ りっしんべん はい フツ ふつ
怦		こころ したごころ ひょう ほう りっしんべん ヒョウ ホウ
怏		こころ ヨウ オウ したごころ おう よう りっしんべん うらむ
怺		こころ こらえる りっしんべん したごころ
恚		こころ したごころ いかる りっしんべん イ い
恁		イン こころ にん したごころ いん ニン ジン りっしんべん じん
恪		こころ カク したごころ つつしむ りっしんべん かく
恷		こころ したごころ きゅう ク キュウ りっしんべん く
恟		こころ おそれる したごころ キョウ りっしんべん きょう
恊		こころ したごころ キョウ あわせる りっしんべん きょう かなう
恍		こころ コウ したごころ りっしんべん ほれる こう とぼける
恃		こころ シ し したごころ りっしんべん ジ じ たのむ
恤		こころ ジュツ しゅつ したごころ めぐむ じゅつ シュツ うれえる りっしんべん あわれむ
恂		こころ したごころ ジュン じゅん シュン りっしんべん まこと しゅん
恬		こころ したごころ やすらく やすい てん りっしんべん テン
恫		こころ ドウ したごころ いたむ とう どう トウ りっしんべん
恙		こころ ヨウ したごころ つつがない よう りっしんべん
悁		こころ したごころ エン ケン りっしんべん えん けん
悍		こころ したごころ カン かん りっしんべん たけし あらし
悃		こころ コン こん したごころ りっしんべん まごころ
悚		こころ おそれる したごころ りっしんべん しょう ショウ
悄		こころ したごころ りっしんべん うれえる しょう ショウ
悛		こころ セン したごころ あらためる せん シュン りっしんべん しゅん
悖		こころ もとる したごころ ぼつ ハイ りっしんべん はい ボツ
悗		こころ したごころ りっしんべん マン まん ばん バン
悒		こころ ユウ ふさぐ したごころ ゆう りっしんべん うれえる
悧		こころ り したごころ りっしんべん リ
悋		こころ したごころ リン りん おしむ りっしんべん ねたむ やぶさか
悸		こころ したごころ キ りっしんべん き
惓		こころ うむ したごころ ケン りっしんべん けん
悴		こころ したごころ やつれる せがれ すい りっしんべん スイ
忰		こころ したごころ やつれる せがれ すい りっしんべん スイ
悽		こころ したごころ いたむ せい りっしんべん セイ
惆		こころ したごころ ちゅう りっしんべん チュウ うらむ
悵		こころ したごころ いたむ りっしんべん チョウ ちょう うらむ
惘		こころ したごころ モウ あきれる ぼう もう りっしんべん ボウ
慍		こころ オン したごころ おん いかり いかる りっしんべん うん ウン うらむ
愕		こころ したごころ おどろく ガク がく りっしんべん
愆		こころ したごころ あやまる ケン りっしんべん けん
惶		こころ おそれる したごころ コウ りっしんべん こう
惷		こころ したごころ シュン りっしんべん しゅん
愀		こころ したごころ しゅう シュウ りっしんべん しょう ショウ
惴		こころ おそれる したごころ ズイ すい ずい りっしんべん スイ
惺		さとる こころ セイ したごころ りっしんべん せい
愃		こころ したごころ カン かん ケン りっしんべん けん
愡		こころ したごころ そう ソウ りっしんべん
惻		こころ しょく ソク ショク したごころ いたむ そく りっしんべん
愍		こころ したごころ びん みん ビン りっしんべん ミン あわれむ
愎		こころ もとる したごころ ふく フク りっしんべん ひょく ヒョク
慇		イン こころ したごころ いん りっしんべん
愾		こころ ケ したごころ きつ キツ キ ガイ りっしんべん がい き け ためいき
愨		こころ カク したごころ つつしむ りっしんべん かく まこと
愧		とがめる こころ したごころ はずかしめる はじらう はじる キ りっしんべん き
慊		こころ したごころ キョウ あきたりる ケン りっしんべん きょう うらむ けん
愿		こころ したごころ つつしむ ゲン げん りっしんべん
愬		こころ ソ したごころ さく りっしんべん そ うったえる サク
愴		こころ したごころ いたむ いたましい そう ソウ りっしんべん
愽		こころ タン したごころ りっしんべん たん
慂		こころ ヨウ したごころ すすむ すすめる よう りっしんべん
慳		こころ したごころ カン かん ケン りっしんべん おしむ けん
慷		こころ コウ したごころ なげく りっしんべん こう
慙		ざん こころ はじ したごころ はじる りっしんべん ザン
慚		ざん こころ はじ したごころ はじる りっしんべん ザン
慫		こころ したごころ すすめる りっしんべん しょう ショウ
慴		こころ おそれる したごころ しゅう シュウ りっしんべん しょう ショウ
慯		こころ したごころ りっしんべん しょう ショウ
慥		こころ したごころ ゾウ ぞう りっしんべん たしかに
慱		こころ タン したごころ りっしんべん たん
慟		こころ ドウ したごころ とう どう なげく トウ りっしんべん
慝		こころ とく したごころ りっしんべん わるい トク
慓		こころ したごころ ひょう りっしんべん ヒョウ
慵		こころ ヨウ したごころ ものうい よう りっしんべん しょう ショウ
憙		こころ したごころ キ りっしんべん き このむ ああ よろこぶ
憖		なまじい こころ ギン したごころ ぎん きん りっしんべん キン
憇		けい こころ したごころ いこう りっしんべん いこい ケイ
憔		こころ セウ したごころ せう そう やせる やつれる ソウ りっしんべん しょう ショウ
憚		こころ タン したごころ た はばかる りっしんべん タ たん
憊		こころ へい したごころ ハイ ヘイ りっしんべん はい つかれる
憑		こころ したごころ ひょう よる つく りっしんべん ヒョウ つかれる たのむ
憫		こころ したごころ びん みん ビン うれえる りっしんべん ミン あわれむ
憮		こころ ぶ ブ したごころ こ りっしんべん コ いつくしむ
懌		こころ したごころ エキ えき りっしんべん よろこぶ
懊		こころ オウ したごころ じれったい おう なやむ りっしんべん
懈		こころ ケ したごころ たわい カイ かい りっしんべん おこたる け
懃		こころ したごころ ねんごろ きん りっしんべん ごん ゴン キン
懆		こころ したごころ そう ソウ りっしんべん
憺		こころ タン したごころ りっしんべん たん
懋		こころ したごころ ぼう しげる つとめる りっしんべん ボウ
罹		り ラ ら あみがしら あみめ かかる よんがしら リ
懍		こころ らん ラン したごころ リン りん りっしんべん
懦		ぜん こころ よわい したごころ ダ じゅ ジュ りっしんべん だ ゼン
懣		こころ もん したごころ モン もだえる りっしんべん マン まん
懶		こころ らん ラン したごころ ものうい らい りっしんべん おこたる ライ
懺		ざん こころ くいる したごころ りっしんべん サン さん ザン
懴		ざん こころ くいる したごころ りっしんべん サン さん ザン
懿		こころ したごころ りっしんべん イ い よい
懽		こころ したごころ カン かん りっしんべん よろこぶ
懼		こころ おそれる したごころ ク りっしんべん く
懾		こころ おそれる したごころ りっしんべん しょう ショウ
戈		たすき カ ほこがまえ かのほこ ほこ か ほこづくり
戉		じゅう えつ たすき エツ ほこがまえ かのほこ ほこ まさかり えびす ジュウ ほこづくり
戍		まもり シュ まもる たすき ほこがまえ じゅ かのほこ しゅ ジュ ほこ ほこづくり
戌		ジュツ たすき じゅつ ほこがまえ かのほこ いぬ ほこ ほこづくり
戔		セン たすき さん ほこがまえ かのほこ せん サン ほこ ほこづくり
戛		たすき カツ かつ ほこがまえ かのほこ ほこ ほこづくり
戞		たすき カツ かつ ほこがまえ かのほこ ほこ ほこづくり
戡		ほこ さす たすき かつ カン ほこがまえ かん かのほこ ちん チン ほこづくり
截		たすき せつ きる たつ サイ ほこがまえ かのほこ セツ さい ほこ ほこづくり
戮		ころす けずる リュウ リク たすき キョウ ほこがまえ ク かのほこ りゅう ろく ロク ほこ りく きょう く ほこづくり
戳		たすき たく ほこがまえ かのほこ ほこ タク ほこづくり
扁		とかんむり とだれ とびらのと と ヘン へん ひらたい
扎		てへん アツ あつ て さつ サツ
扞		てへん て カン かん ふせぐ
扣		ひかえる てへん たたく コウ て こう
扛		てへん コウ て あげる こう
扠		さて てへん さす て さ サ
扨		さて てへん さす て さ サ
扼		てへん ヤク アク て やく あく おさえる
抂		てへん て キョウ ごう ゴウ きょう
抉		けつ てへん て くじる えぐる ケツ こじる
找		て てへん そう ソウ
抒		てへん ショ くむ のべる て しょ じょ ジョ
抓		てへん つねる て そう ソウ つめる つまむ
抖		てへん て ト とう と トウ
抃		てへん べん て うつ ベン
抔		など てへん て ハイ すくう ほう はい ホウ
拗		てへん イク ユウ ヨウ いく オウ て ゆう ねじれる おう ねじける よう こじれる すねる
拑		つぐむ てへん て カン かん ケン けん
抻		てへん て ちん しん シン チン
拏		てへん ひく ダ て な だ ナ つかむ
拿		てへん ひく ダ て な だ ナ つかむ
拆		てへん セキ て たく さく ひらく せき タク
拈		てへん セン ねん でん て デン せん ひねる ネン
拌		て てへん ハン はん
拊		フ てへん ふ はる うつ て なでる
拇		てへん ぼ て おやゆび ボ
抛		てへん て ほう なげうつ ホウ
挌		てへん カク うつ て かく
拮		けつ てへん きつ て カツ かつ キツ はたらく ケツ
拱		てへん コウ て キョウ こまぬく こまねく きょう こう
挧		てへん う て ウ とち
挂		けい てへん ケ て カイ かい ケイ け かける
挈		けつ てへん ひっさげる けい て ケツ ケイ
拯		てへん て ジョウ すくう じょう しょう ショウ
拵		てへん て ソン こしらえる そん
捐		てへん すてる て エン えん
捍		てへん て カン かん ふせぐ
捏		てへん ねつ てつ ねち て ねる テツ ネチ ネツ つくねる こねる
掖		てへん て たすける エキ えき わきばさむ
掎		てへん ひく て キ き
掀		てへん て けん きん ケン キン
掫		てへん たきぎ まもる うつ て そう ソウ シュウ しゅう
捶		てへん て すい むちうつ スイ
掣		てへん セイ ひく て セツ せつ せい
掏		てへん て とう トウ する えらぶ
掉		てへん ふるう て とう トウ チョウ ちょう
掟		てへん テイ おきて ジョウ て じょう とう トウ チョウ ちょう てい
掵		て てへん ハバ はば
捫		てへん もん て なでる モン
捩		てへん よじる レイ て ねじる レツ ねじれる れつ もじる れい
掾		てへん て エン じょう てん えん テン
揩		てへん ぬぐう て カツ かつ カイ かい
揀		てへん て カン かん ケン えらぶ けん
揆		てへん はかりごと て はかる キ き
揣		てへん シ タン し はかる て すい スイ たん
揉		じゅう てへん もむ て もめる ジュウ
揶		てへん て ヤ や からかう
揄		てへん ユウ ヨウ て ゆう よう ユ ゆ
搴		てへん て とる ぬく ケン けん
搆		て てへん こう コウ
搓		てへん て サイ よる さい さ サ
搦		ダク てへん からめる ジャク だく て がらみ ジョク にゃく じょく ニャク じゃく
搶		てへん て そう ソウ つく しょう ショウ
搗		てへん て かつ とう トウ つく
搨		てへん うつ て とう トウ する
搏		てへん うつ て とる はく ハク
摧		てへん て サイ さい サ さ くだく
摶		てへん タン セン て せん まるい たん
摎		てへん きゅう て ク キュウ く
攪		てへん カク コウ て かく みだす こう
撕		てへん し シ て せい セイ
撓		てへん たわむ コウ て キョウ ジョウ みだれる じょう しおる しなう とう トウ たわめる みだす きょう こう
撥		てへん バチ て おさめる ばち ハツ はねる はつ
撩		てへん て リョウ ロウ りょう ろう
撈		てへん て リョウ ロウ りょう ろう
撼		てへん て カン かん うごかす
擒		てへん て とらえる きん とりこ キン
擅		てへん セン ほしいまま て せん
撻		タツ てへん て たつ むちうつ
擘		てへん ヘキ て へき さく ひゃく はく ハク ヒャク
擂		てへん て らい する ライ
擱		てへん カク て かく おく
舉		キョ きょ うす あげる こぞる あがる
擠		てへん セイ おす て サイ さい せい
擡		てへん タイ て たい もたげる
抬		てへん タイ て たい もたげる
擣		てへん うつ て とう トウ つく
擯		てへん ヒン て しりぞける ひん
攬		てへん らん ラン て とる
擶		てへん ただす セン て せん
擲		てへん ジャク て てき なぐる ちゃく なげうつ チャク テキ じゃく
擺		てへん て ハイ ひらく はい
攀		てへん よじる はん て ハン
擽		ふき てへん りゃく リャク ラク うつ て くすぐる らく レキ フキ れき
攘		てへん ぬすむ て ジョウ じょう はらう
攜		けい てへん て たずさわる たずさえる ケイ
攅		てへん て サン さん あつまる
攤		てへん タン て ひらく たん
攣		てへん レン れん ひく て つる
攫		てへん カク て かく つかむ さらう
攴		ぼくにょう ホク とまた ぼくづくり のぶん しぶん ほく
攵		ぼくにょう ホク とまた ぼくづくり のぶん しぶん ほく
攷		ぼくにょう コウ とまた ぼくづくり のぶん しぶん かんがえる こう
攸		ユウ ぼくにょう ゆう とまた ぼくづくり のぶん しぶん ところ
畋		でん た デン てん たへん かり テン
敖		あそぶ ぼくにょう ごう ゴウ とまた ぼくづくり のぶん しぶん おごる
敘		ぼくにょう ついず とまた ついで ぼくづくり じょ のぶん しぶん ジョ
敞		ひろい ぼくにょう とまた ほがらか ぼくづくり たかい しょう のぶん しぶん ショウ
敝		ぼくにょう へい やぶれる とまた ヘイ ぼくづくり のぶん しぶん
敲		たたく ぼくにょう コウ とまた ぼくづくり のぶん しぶん こう
斂		レン ぼくにょう れん おさめる とまた ぼくづくり のぶん しぶん
斃		ぼくにょう たおす へい とまた ヘイ ぼくづくり たおれる のぶん しぶん
斛		ます とます ト と コク こく
斟		くむ とます ます ト と しん シン
斫		きる シャク きん おのづくり しゃく おの キン
旃		ほうへん セン かたへん ほう せん はた ホウ
旆		ほうへん かたへん ハイ ほう はい はた ホウ
旁		かたがた ほうへん つくり かたへん ぼう ほう ボウ かたわら ホウ
旄		ほうへん モウ かたへん ぼう ほう もう ボウ ホウ
旌		ほうへん あらわす かたへん ほう せい はた しょう セイ ショウ ホウ
旒		ほうへん リュウ かたへん ほう りゅう はたあし ホウ
旛		ほうへん はん かたへん ハン ほう ヘン はた へん ホウ
旙		ほうへん はん かたへん ハン ほう ヘン はた へん ホウ
无		ム ぶ む ブ なし むにょう ない すでのつくり
旡		ケ ぶ む ブ なし キ むにょう き け すでのつくり
旱		ひへん カン かん ひ にちへん ひでり にち
杲		コウ きへん あきらか たかい き こう
昊		コウ ひへん ひ にち にちへん そら こう
昃		かたむく しょく ショク ソク ひへん ひ そく にちへん にち
旻		あきぞら ひへん びん みん ひ ビン ミン にちへん にち
杳		ヨウ きへん くらい よう き はるか
昵		ちかづく しょく ショク じつ ひへん ひ にちへん ジツ にち
昶		チョウ ひへん ひ にちへん ちょう にち
昴		コウ ひへん ひ ぼう にち ボウ にちへん こう すばる
昜		ヨウ ひへん ひ よう にちへん にち
晏		おそい あん ひへん ひ にちへん アン にち
晄		コウ ひへん ひ あきらか にち にちへん こう
晉		すすむ ひへん ひ にちへん しん シン にち
晁		チョウ ひへん ひ あさ にちへん ちょう にち
晞		かわく ひへん ひ キ にちへん き にち
晤		ひへん ひ ゴ あきらか ご にちへん にち
晧		コウ ひへん ひ にち にちへん こう
晨		ひへん ひ あさ にちへん しん シン にち とき あした
晟		セイ ジョウ ひへん じょう ひ あきらか にち にちへん せい
晢		ひへん ひ セツ せい あきらか にち にちへん せつ セイ
