答		トウ こたえ たけ とう こたえる たけかんむり
等		ひとしい トウ ら など たけ とう たけかんむり
筒		トウ たけ つつ とう たけかんむり
統		トウ いとへん いと すべる とう
稲	稻	いね いな のぎへん のぎ トウ て いねへん とう テ
踏		トウ あしへん ふむ あし ふまえる とう
糖		とう こめ こめへん トウ
頭		あたま かしら トウ と ず ズ おおがい がしら かぶり ト とう
謄		ことば トウ ごんべん げん ゲン とう
藤		そうこう トウ どう ドウ くさ とう ふじ くさかんむり
闘	鬭	あらそう トウ かどがまえ たたかう もん モン もんがまえ とう
騰		トウ うまへん うま のぼる あがる とう
同		くちへん どう ドウ くち おなじ
洞		ほら さんずい どう ドウ したみず みず
胴		どう ドウ にくづき ニク にく
動		うごかす うごく どう ドウ ちから
堂		どう つち つちへん ドウ
童		どう ドウ たつ わらべ たつへん
道		トウ みち しんにゅう どう しんにょう ドウ とう いう
働		にんべん ひとがしら どう ドウ ひとやね ひと はたらく
銅		かねへん あかがね どう かね ドウ
導		どう ドウ スン みちびく すん
瞳		め よこめ ひとみ トウ どう めへん ドウ とう
峠		やま とうげ やまへん
匿		かくしがまえ とく かくまう トク
特		とく うし トク うしへん
得		トク とく うる ぎょうにんべん える
督		め よこめ トク とく めへん
徳	德	ぎょうにんべん とく トク
篤		トク とく あつい たけ たけかんむり
毒		なかれ ドク ははのかん どく はは
独	獨	いぬ トク とく けものへん ひとり ドク どく
読	讀	よむ ことば トウ トク とく ごんべん よみ げん ゲン ドク どく とう
栃		き とち きへん
凸		かんにょう でこ トツ とつ うけばこ
突	突	カ トツ あな あなかんむり つく か とつ
届	屆	とどける かい かばねだれ かばね とどけ しかばね カイ しかばねかんむり とどく
屯		テツ めばえ てつ とん くさのめ トン たむろ
豚		とん いのこ ぶた トン いのこへん
頓		にわかに とつ とみに ぬかずく トツ とん とんと おおがい つまずく トン
貪		かい むさぼる たん タン とん こがい トン どん ドン かいへん
鈍		かねへん にぶ にぶい かね なまくら にぶる なまる どん ドン
曇		にち にちへん くもる ひ どん ドン ひへん
丼		たん タン てん ショウ どんぶり とん せい しょう トン どん セイ
那		ナ なんぞ だ いかん むら おおざと なに ダ な
奈		ナ からなし だい だいかんむり いかん ダイ ナイ だいかしら ない な
内		えんがまえ まきがまえ だい どうがまえ うち ダイ けいがまえ ナイ ない
梨		リ き り なし きへん
謎		ことば ごんべん めい べい メイ げん ゲン なぞ ベイ
鍋		カ かねへん なべ か かね
南		ナ みなみ ジュウ ナン なん じゅう な
軟		やわらか くるま くるまへん ナン なん やわらかい
難	難	にくい むつかしい ふるとり かたい ナン なん むずかしい がたい むづかしい
二		ジ に じ ニ ふた ふたたび ふたつ
尼		かばねだれ に あま かばね しかばね ニ しかばねかんむり
弐	貳	ジ よく に じ しきがまえ ニ そえ ふたつ ヨク
匂		におう つつみがまえ におわせる におい
肉		ニク にくづき にく しし
虹		むしへん にじ むし こう コウ
日		じつ び にち ジツ にちへん か ひ ニチ ひへん
入		ジュ いりがしら ニュウ にゅう はいる いる いれ いれる いりやね じゅ いり
乳		ち ニュウ にゅう ちち オツ おつにょう おつ つりばり
尿		いばり かばねだれ ゆばり しと かばね しかばね しかばねかんむり ニョウ にょう
任		にんべん ニン ひとがしら まかす ひとやね にん ひと まかせる
妊		ニン ジン おんな みごもる じん にん はらむ おんなへん
忍		ニン しのばせる りっしんべん にん こころ しのぶ したごころ
認		したためる ことば ニン ごんべん みとめる げん ゲン にん
寧		むしろ うかんむり ネイ ねい
熱		ねつ れっか あつい ネツ ひ れんが ひへん
年		ねん かん とし いちじゅう ネン カン ほす
念		ねん りっしんべん こころ ネン したごころ
捻		ねん ひねる てへん ねじる ジョウ て ひねくる じょう ネン
粘		ねん ねばる こめへん ネン こめ
燃		もえる ねん れっか もやす ひ ネン もす れんが ひへん
悩	惱	なやみ なやましい なやむ りっしんべん なやます のう こころ したごころ ノウ
納		ナ おさまる トウ いとへん なっ ナッ いと ナン なん のう おさめる とう な ノウ
能		よく あたう にくづき のう ニク にく ノウ
脳	腦	どう ドウ にくづき のう ニク にく のうずる ノウ
農		のう しんのたつ ノウ
濃		さんずい したみず こい みず のう ノウ
把		わ てへん ワ て は ハ
波		さんずい なみ したみず みず は ハ
派		さんずい したみず みず は ハ
破		いしへん いし は ハ やぶれる やぶる われる
覇	霸	おおいかんむり ハク にし はたがしら は ハ はく
馬		ま うまへん うま ば バ
婆		バ おんな ば ばば ばあ おんなへん
罵		よんがしら あみがしら ののしる あみめ ば バ
拝	拜	はい てへん おがむ おろがむ ハイ て
杯		はい さかずき き ハイ きへん
背		はい そむける にくづき せ ハイ そむく せい ニク にく
肺		はい にくづき ハイ ニク にく
俳		はい にんべん ひとがしら ひとやね ハイ ひと
配		はい とり とりへん ハイ さけのとり くばる ひよみのとり
排		はい ハイ て てへん
敗		はい ぼくづくり ぼくにょう とまた ハイ のぶん しぶん やぶれる
廃	廢	はい ハイ すたれる すたる まだれ
輩		はい やから くるま くるまへん ハイ ともがら ばら やかい
売	賣	うれる うる さむらい ばい バイ さむらいかんむり
倍		にんべん ひとがしら ひとやね バイ ばい ひと
梅	梅	き ばい バイ うめ きへん
培		つちへん ばい バイ つち つちかう
陪		ばい バイ おか こざとへん
媒		おんな ばい バイ なこうど おんなへん
買		かい かう ばい バイ こがい かいへん
賠		かい ばい バイ こがい かいへん
白		ビャク ハク しら びゃく しろへん しろい しろ はく
伯		ハク にんべん ひとがしら ひとやね ひと はく
拍		ハク てへん ヒョウ ひょう て はく
泊		ハク さんずい とまる したみず とめる みず はく
迫		ハク しんにゅう せまる しんにょう はく
剝		ハク はがれる ほく はぐ はげる へぐ はがす むける かたな ホク りっとう へずる むく はく
舶		ハク はく ふねへん ふね
博		ハク はく ばく ジュウ バク じゅう
薄		うすまる うすれる はく そうこう すすき うすめる うすい うすらぐ うす うすら ハク くさ くさかんむり
麦	麥	ばくにょう むぎ ばく バク
漠		さんずい ばく したみず みず バク
縛		しばる いとへん ばく いと バク
爆		ばく れっか ひ バク はぜる れんが ひへん
箱		そう ソウ はこ たけ たけかんむり
箸		チャク ちゃく チョ たけ はし ちょ たけかんむり
畑		たへん はた はたけ ばたけ た
肌		はだ き にくづき ニク にく キ
八		はち ハチ よう や はつ やっつ やつ ハツ はちがしら
鉢		かねへん はち ハチ かね はつ ハツ
発	發	おこる はつがしら つかわす はつ たつ ホツ ほつ あばく ハツ はなつ
髪	髮	はつ かみがしら かみ ハツ かみかんむり
伐		うつ カ ばつ きる ぼち にんべん ひとがしら か はつ ひとやね そむく バツ ひと ボチ ハツ
抜	拔	はい ばつ てへん ぬく ぬかす ぬかる はつ ハイ て ぬける バツ ハツ ぬき
罰		よんがしら バチ ばつ あみがしら あみめ はつ ばっする バツ ハツ ばち
閥		ばつ かどがまえ もん バツ モン もんがまえ
反		ほ そる たん ハン タン そらす ホ かえす ほん かえる はん また ホン
半		ハン なかば ジュウ はん じゅう
氾		ひろがる さんずい ハン したみず みず はん
犯		ボン いぬ ハン けものへん ぼん はん おかす
帆		ほ きんへん ハン きんべん はばへん はば はん
汎		ホウ さんずい ハン ふう ただよう したみず ひろい ほん みず はん ほう ブ フウ ホン ぶ
伴		にんべん ひとがしら ハン ともなう バン ひとやね はん ひと ばん
判		ハン バン かたな はん りっとう わかる ばん
坂		つちへん ハン さか はん つち
阪		おか ハン さか こざとへん はん
板		き ハン バン いた はん ばん きへん
版		ハン かたへん はん かた
班		たま おうへん ハン はん たまへん
畔		くろ たへん ハン ほとり あぜ はん た
般		ハン ふねへん はん ふね
販		かい ハン こがい はん かいへん
斑		ぶんにょう ハン ブン ぶん まだら はん ふ ふみつくり
飯		ショク ハン しょくへん めし はん しょく
搬		ハン て はん てへん
煩		わずらわす ボン ハン うるさがる れっか うるさい わずらう ぼん ひ はん れんが ひへん
頒		わける ハン おおがい はん わかつ
範		ハン はん たけ たけかんむり
繁	繁	しげく ハン いとへん いと はん しげる
藩		そうこう ハン はん くさ くさかんむり
晩	晚	にち にちへん バン ひ ばん ひへん
番		たへん バン ばん つがい た
蛮	蠻	むしへん バン むし ばん えびす
盤		バン ばん さら
比		くらべる ひ ならびひ ヒ
皮		かわ ひ ヒ ひのかわ けがわ
妃		きさき おんな ひ ヒ おんなへん
否		いな くちへん くち ひ いや ヒ
批		ひ て ヒ てへん
彼		かれ ぎょうにんべん かの ひ ヒ
披		ひ て ヒ てへん
肥		こやす にくづき ひ にく ふとる ヒ ニク こえる こえ こやし
非		あらず ひ ヒ
卑	卑	いやしむ いやしめる いやしい ジュウ ひ ヒ じゅう
飛		とぶ ひ とばす ヒ
疲		つかれる づかれ やまいだれ つからす ひ ヒ
秘	祕	いね のぎへん のぎ ひめる ひ ヒ いねへん ひそか かくす
被		かぶる こうむる ころもへん おおう ころも ひ かぶせる ヒ
悲		かなしむ かなしい りっしんべん ひ ヒ こころ したごころ
扉		とかんむり とびら と とびらのと ひ とだれ ヒ
費		かい ついやす ひ こがい ヒ ついえる かいへん
碑	碑	いしへん いし ひ いしぶみ ヒ
罷		よんがしら あみがしら まかり あみめ やめる ひ ヒ
避		よける しんにゅう しんにょう ひ ヒ さける
尾		び かばねだれ かばね お しかばね しかばねかんむり ビ
眉		め び まゆ よこめ ミ めへん み ビ
美		び ひつじへん ミ うつくしい み ひつじ ビ
備		つぶさに び そなえる にんべん ひとがしら そなわる ひとやね ひと ビ
微		ぎょうにんべん び ビ かすか
鼻		はなへん び ビ はな
膝		シツ ひざ しつ にくづき ニク にく
肘		ひじ ちゅう にくづき ニク にく チュウ
匹		ヒツ かくしがまえ ひき ひつ
必		りっしんべん かならず こころ ヒツ したごころ ひつ
泌		さんずい したみず ひ みず ヒ ヒツ ひつ
筆		ふで たけ ヒツ ひつ たけかんむり
姫		き おんな ひめ おんなへん キ
百		ヒャク ビャク ひゃく びゃく しろへん もも しろ
氷		さんずい ヒョウ ひょう したみず こおる こおり ひ みず
表		あらわれる おもて あらわす ヒョウ ころもへん ころも ひょう
俵		にんべん ひとがしら ヒョウ たわら ひょう ひとやね ひと
票		ヒョウ しめすへん ひょう ねへん しめす
評		ことば ヒョウ ごんべん ひょう げん ゲン
漂		さんずい ヒョウ ただよう ひょう したみず みず
標		しるし き ヒョウ ひょう しるべ きへん
苗		ビョウ そうこう ミョウ なえ びょう みょう くさ くさかんむり なわ
秒		いね のぎへん ビョウ のぎ いねへん びょう
病		ビョウ へい やまい やまいだれ やむ ヘイ びょう やみ
描		かく ビョウ てへん えがく て びょう
猫		ビョウ ねこ いぬ けものへん びょう
品		くちへん くち ほん ヒン ホン しな ひん
浜	濱	はま さんずい したみず ヒン みず ひん
貧		かい ビン びん まずしい ヒン こがい かいへん ひん
賓	賓	かい したがう まろうど ヒン こがい かいへん ひん
頻	頻	しきりに おおがい ヒン ひん
敏	敏	ビン びん ぼくづくり さとい ぼくにょう とまた のぶん しぶん
瓶	甁	ビン へい びん かわら ヘイ かめ
不		いち イチ フ ブ ふ ぶ
夫		おっと だい だいかんむり ふう ダイ それ フ ブ だいかしら フウ ふ ぶ
父		ふ フ ちち
付		づけ にんべん づく ひとがしら つく つける ひとやね フ つけ つき ひと ふ づき づける
布		ほ きんへん ぬの しく きんべん はばへん ホ きれ フ はば ふ
扶		てへん て フ たすける ふ
府		ふ まだれ フ
怖		ほ こわがる りっしんべん ホ フ こころ ふ こわい したごころ おじる おそれる
阜		おか ふう こざとへん フ フウ ふ
附		おか つく つける こざとへん フ ふ
訃		ことば ごんべん げん ゲン フ ふ しらせ
負		かい まかす まける フ こがい ふ おう かいへん
赴		はしる そうにょう おもむく フ ふ
浮		さんずい うかれる うかぶ したみず フ みず ふ うく うかべる
婦		おんな フ ふ おんなへん よめ
符		ふ フ たけ たけかんむり
富		ふう フ とみ フウ ふ とむ うかんむり
普		にち にちへん あまねし あまねく ひ フ ふ ひへん
腐		くされ くさる くさらす にくづき ニク フ ふ くされる にく くさす
敷		ぼくづくり しく しき ぼくにょう とまた のぶん フ ふ しぶん
膚		はだ にくづき ニク フ ふ にく
賦		かい フ ブ こがい ふ ぶ かいへん
譜		ことば ごんべん げん ゲン フ ふ
侮	侮	にんべん ひとがしら ひとやね あなずる ブ ひと あなどる ぶ
武		む たけし とめへん とめる ブ ム たけ ぶ
部		むら べ ブ おおざと ぶ
舞		まい ます まいあし ブ まう ぶ
封		ホウ ふう スン フウ ほう すん
風		かざ かぜ ふう フ フウ ふ
伏		ふせる にんべん ひとがしら ふす ふく ひとやね フク ひと
服		ふなづき つきへん ふく フク つき
副		フク ふく りっとう かたな
幅		きんへん きんべん ふく はばへん フク はば
復		ぎょうにんべん フク ふく また
福	福	ふく しめすへん ねへん フク しめす
腹		ふく はら にくづき フク ニク にく
複		フク ころもへん ふく ころも
覆		おおいかんむり にし くつがえす ふく おおう フク くつがえる
払	拂	てへん ばらい フツ ほつ はらう はらい ふつ ヒツ て ホツ ひつ
沸		わかす さんずい したみず フツ わく みず ふつ
仏	佛	にんべん ひとがしら ブツ ひとやね ぶつ フツ ひと ふつ ほとけ
物		もつ ブツ うしへん ぶつ モツ うし もの
粉		ふん デシメートル こ フン でしめーとる こな こめへん こめ
紛		ふん いとへん まぎれ フン まぎらす いと まぎらわしい まぎらわす まぎれる
雰		あめ あめかんむり ふん フン
噴		ふん くちへん ふく フン くち
墳		ふん つち つちへん フン
憤		ふん りっしんべん フン いきどおる こころ したごころ
奮		ふん だい だいかんむり ふるう フン ダイ だいかしら
分		わける ふん わかれる わけ フン ブン ぶん かたな ブ りっとう わかる ぶ わかつ
文		ぶんにょう あや ブン もん ぶん モン ふみつくり ふみ
聞		ブン きく もん みみへん ぶん きこえる モン みみ
丙		へい いち ひのえ イチ ヘイ
平		ビョウ へい ヒョウ たいら かん たいらげる ひょう ヘイ いちじゅう びょう ひら カン ほす
兵		はち へい ハチ ヒョウ ひょう ヘイ はちがしら つわもの
併	倂	へい にんべん ひとがしら ひとやね ヘイ ひと あわせる
並	竝	へい ホウ いち なみ ならびに ならべる イチ ほう ヘイ ならぶ
柄		へい つか き がら ヘイ え きへん
陛		へい おか こざとへん ヘイ
閉		へい しめる モン かどがまえ もん しまる とじる ヘイ とざす たてる もんがまえ
塀	塀	へい つちへん べい ヘイ つち ベイ
幣		へい きんへん きんべん はばへん ぬさ はば ヘイ
弊		へい キョウ ヘイ きょう こまぬき にじゅうあし
蔽		へい ヘツ そうこう おおい おおう フツ ヘイ ふつ くさ くさかんむり へつ
餅	餠	ショク へい もち もちい ヒョウ しょくへん ひょう ヘイ しょく
米		まい メエトル べい よね マイ こめへん めえとる こめ ベイ
壁		ヘキ かべ つちへん つち へき
璧		たま ヘキ おうへん たまへん へき
癖		くせに ヘキ くせ やまいだれ へき
別		わける ベツ かたな りっとう わかれる べつ
蔑		なみする そうこう ベツ くらい ないがしろ さげすむ べつ くさ くさかんむり
片		ヘン かた へん かたへん
辺	邊	ほとり しんにゅう しんにょう あたり べ へん ヘン
返		しんにゅう しんにょう かえす かえる へん ヘン
変	變	かわり ちかんむり のまたかんむり かえる へん ふゆがしら かわる ヘン
偏		かたよる にんべん ひとがしら ひとやね ひと へん ヘン
遍		しんにゅう しんにょう あまねく へん ヘン
編		いとへん あむ いと あみ へん ヘン
弁	辨）（瓣）（辯	あらそう わきまえる わける キョウ はなびら かんむり べん きょう こまぬき にじゅうあし へん ベン ヘン
便		ビン びん にんべん ひとがしら たより ひとやね べん ひと ベン
勉	勉	ちから つとめる べん ベン
歩	步	ほ あるく とめへん ホ とめる フ ブ あゆむ ふ ぶ
保		ほ ホウ にんべん ひとがしら たもつ ホ ひとやね ほう ひと
哺		ほ ふくむ くちへん はぐくむ ホ くち
捕		ほ とる てへん とらえる ホ て つかまる つかまえる とらわれる
補		ほ ころもへん ホ ころも おぎなう
舗		ほ にんべん ひとがしら ホ ひとやね ひと
母		も ボ ぼ なかれ ははのかん はは
募		ぼ ちから つのる ボ
墓		つちへん はか ボ ぼ つち
慕		ボ りっしんべん ぼ こころ したう したごころ
暮		にち にちへん くらす ボ ぼ ひ くれる ひへん
簿		ぼ ボ たけ たけかんむり
方		ホウ ほうへん がた ほう かた かたへん
包		ホウ つつむ くるむ ほう つつみがまえ
芳		かんばしい そうこう ホウ ほう くさ くさかんむり
邦		ホウ くに むら ほう おおざと
奉		ホウ だい ほうずる だいかんむり まつる ダイ たてまつる ほう ブ だいかしら ぶ
宝	寶	たから ホウ うかんむり ほう
抱		ホウ てへん だく て ほう かかえる いだく
放		ホウ こく ぼくづくり ぼくにょう とまた のぶん はなす ほう っぱなし ほうる しぶん はなれる はなつ
法		ほっ ホウ さんずい ハッ ホッ ふらん フラン したみず みず ほう のり はっ
泡		ホウ さんずい あわ したみず みず ほう
胞		ホウ にくづき ほう ニク にく
俸		ホウ にんべん ひとがしら ひとやね ほう ひと
倣		ホウ にんべん ひとがしら ならう ひとやね ほう ひと
峰		ホウ やま やまへん ほう ね みね
砲		いしへん いし ホウ ほう
崩		くずす ホウ くずれ やま くずれる やまへん ほう
訪		ホウ ことば たずねる おとずれる ごんべん げん ゲン ほう とう
報		ホウ つちへん ほう つち むくいる
蜂		はち ホウ むしへん むし ほう
豊	豐	ホウ まめへん まめ ほう ブ とよ ゆたか ぶ
飽		ショク ホウ あきる しょくへん ほう あく あかす しょく
褒	襃	ホウ ほめる ころもへん ころも ほう
縫		ホウ いとへん ぬう いと ほう
亡		もう けいさんかんむり ボウ ほろびる モウ なき なべぶた ほろぶ けさんかんむり ぼう ない ほろぼす
乏		ボウ とぼしい はらいぼう の ぼう ともしい
忙		もう ボウ いそがしい せわしい りっしんべん こころ うれえるさま ぼう したごころ おそれる モウ
坊		ぼっ ボウ つちへん ボッ ぼう つち
妨		ボウ おんな さまたげる ぼう おんなへん
忘		ボウ りっしんべん こころ わすれる ぼう したごころ
防		おか ボウ こざとへん ぼう ふせぐ
房		ふさ とかんむり ボウ と とびらのと とだれ ぼう
肪		ボウ にくづき ニク にく ぼう
某		ボウ き なにがし それがし ぼう きへん
冒		えんがまえ ボウ まきがまえ どうがまえ けいがまえ おかす ぼう
剖		ぼう かたな ボウ りっとう
紡		つむぐ ボウ いとへん いと ぼう
望		もう ふなづき ボウ もち つきへん つき ぼう のぞむ モウ
傍		わき かたわら おか ボウ にんべん ひとがしら ひとやね ひと ぼう そば はた
帽		もう ボウ きんへん きんべん おおう はばへん はば ずきん ぼう モウ
棒		き ぼう ボウ きへん
貿		かい ボウ こがい ぼう かいへん
貌		かたどる ボウ かたち ばく むじなへん バク ぼう
暴		にち ボウ にちへん ばく あばれる ひ バク あばく ぼう ひへん
膨		ボウ ふくれる ぼう にくづき ニク にく ふくらむ
謀		む ボウ ことば はかる たばかる はかりごと ごんべん げん ゲン ム ぼう
頰		キョウ おおがい ほほ ほお きょう
北		ほく さじのひ きた さじ ひ ホク ヒ
木		もく モク き こ ボク ぼく きへん
朴		き ボク ほう ほお えのき ぼく きへん
牧		うしへん ボク うし ぼく まき
睦		め よこめ もく モク めへん ボク むつぶ ぼく むつまじい むつむ
僕		にんべん ひとがしら しもべ ひとやね ボク ひと ぼく
墨	墨	すみ つちへん ボク ぼく つち
撲		て ぼく ボク てへん
没		もつ さんずい おぼれる ボツ しずむ したみず みず モツ ぼつ ない
勃		おこる ボツ ぼつ ホツ ほつ にわかに ちから
堀		ほり つちへん くつ つち クツ
本		もと き ほん ホン きへん
奔		はしる だい だいかんむり ダイ ほん だいかしら ホン
翻	飜	ひるがえる ハン はね ほん はん ひるがえす ホン
凡		おうよそ つくえきにょう ボン すべて ハン およそ きにょう かぜがまえ つくえ ぼん はん かぜかんむり
盆		ボン ぼん さら
麻		マア ま まあ マ あさかんむり あさ
摩		さする まする ま てへん マ する て
磨		いしへん みがく ま マ する いし
魔		おに きにょう マ ま
毎	每	まい ごと ごとに マイ なかれ ははのかん はは
妹		まい おんな マイ いもうと おんなへん
枚		まい き ばい バイ マイ きへん
昧		まい にち むさぼる にちへん ばい バイ ひ マイ くらい ひへん
埋		まい つちへん うもれる うまる うずまる いける マイ うめる うずめる つち
幕		きんへん ばく きんべん はばへん とばり はば バク まく マク
膜		にくづき まく ニク にく マク
枕		チン き しん シン まくら ちん きへん
又		ゆう またの ユウ また
末		ばつ うれ き マツ すえ バツ うら まつ きへん
抹		マツ まつ て てへん
万	萬	マン いち よろず バン イチ まん ばん
満	滿	マン さんずい バン したみず みず まん ばん みつ みたす みちる
慢		まん マン りっしんべん こころ したごころ
漫		マン さんずい そぞろ したみず みだりに みず まん
未		び まだ き ミ いまだ み ひつじ ビ きへん
味		くちへん ミ あじわう くち み あじ
魅		ミ おに きにょう み
岬		やま やまへん みさき こう コウ
密		みつ うかんむり ミツ ひそか
蜜		ミツ ビツ むしへん むし びつ みつ
脈		すじ みゃく にくづき ミャク ニク にく
妙		ビョウ ミョウ おんな たえ おんなへん びょう みょう
民		たみ うじ ミン みん
眠		め ねむる よこめ めへん ねむい ミン みん
矛		む ボウ ほこへん ム ほこ ぼう
務		む ム つとまる ちから つとめる
無		む れっか ひ ブ ム ぶ れんが ない ひへん
夢		む ボウ タ ゆめ ゆうべ くらい ム ぼう ゆう ゆめみる た
霧		む あめかんむり ボウ ぼう あめ ブ きり ム ぶ
娘		むすめ こ おんな ジョウ じょう おんなへん
名		ミョウ くちへん めい メイ くち みょう な
命		ミョウ いのち くちへん めい メイ くち みょう
明		あかるむ めい メイ ひ ひへん ミョウ あかるい あくる あかす みょう あけ あける あかり ミン みん にち にちへん あからむ あく あきらか
迷		しんにゅう めい しんにょう メイ まよう
冥		ミョウ べきかんむり めい メイ わかんむり くらい みょう
盟		めい メイ さら
銘		かねへん めい かね メイ
鳴		とり なる めい メイ とりへん ならす なく
滅		さんずい メツ ほろびる したみず ほろぶ みず めつ ほろぼす
免	免	まぬかれる メン まぬがれる にんにょう ひとあし めん
面		つら おも おもて メン べん めん ベン
綿		いとへん わた メン いと めん
麺	麵	むぎこ ばくにょう むぎ メン べん めん ベン
茂		も そうこう モ しげる くさ くさかんむり
模		も モ き ボ ぼ きへん
毛		もう け モウ
妄		もう ボウ おんな ぼう みだりに おんなへん モウ
盲		もう め よこめ めへん めくら モウ
耗		もう らいすき こう コウ すきへん モウ
猛		もう けものへん モウ いぬ
網		もう いとへん いと あみ モウ
目		め よこめ ま もく モク めへん ボク ぼく
黙	默	くろ もく モク だまる もだす ボク ぼく
門		かど かどがまえ と もん モン もんがまえ
紋		モン もん いと いとへん
問		くちへん とい とん くち もん モン とう
冶		にすい や ヤ いる
夜		タ ヤ よ ゆうべ や ゆう よる た
野		ヤ さとへん や さと ショ しょ の
弥	彌	いよいよ び ゆみ ミ ゆみへん や み いや わたる ビ
厄		がんだれ ヤク やく
役		えき ぎょうにんべん エキ ヤク やく
約		つづめる いとへん つづまる いと つづまやか ヤク やく
訳	譯	ことば わけ ごんべん げん ゲン ヤク やく
薬	藥	そうこう くすり ヤク やく くさ くさかんむり
躍		あしへん おどる あし ヤク やく
闇		オン かどがまえ あん おん もん アン くらい モン やみ もんがまえ
由		よし ユイ たへん ゆ ゆい ユウ ユ ゆう よる た
油		さんずい あぶら ゆ ユウ ユ したみず みず ゆう
喩		たとえる くちへん ゆ ユ さとす くち
愉		ゆ たのしむ りっしんべん ユ こころ したごころ たのしい
諭		ことば ゆ ごんべん ユ げん さとす ゲン
輸		くるま ゆ ユ シュ くるまへん しゅ
癒		ゆ やまいだれ いやす ユ いえる
唯		ユイ イ くちへん ゆい くち ただ い
友		ゆう とも ユウ また
有		ウ ふなづき つきへん ユウ う つき ある ゆう
勇		ちから ゆう ユウ いさむ
幽		ヨウ ふかい よう かすか ユウ しろい くらい いとがしら ゆう
悠		ユウ したごころ りっしんべん こころ ゆう
郵		ゆう ユウ むら おおざと
湧		ヨウ さんずい ゆ よう ユウ ユ したみず わく みず ゆう
猶		なお いぬ ゆ ユウ ユ けものへん ゆう
裕		ゆう ころもへん ユウ ころも
遊		ゆ しんにゅう ユウ しんにょう ユ あそばす あそぶ ゆう
雄		ふるとり ユウ おん お おす ゆう
誘		いざなう ことば ごんべん ユウ げん ゲン さそう ゆう
憂		うき うれえる ユウ りっしんべん こころ うれい したごころ ゆう うい
融		むしへん とける ユウ とかす むし ゆう
優		ウ にんべん ひとがしら ユウ やさしい ひとやね う すぐれる ひと ゆう まさる
与	與	あずかる いち よ くみする イチ あたえる ともに ヨ
予	豫	はねぼう よ しゃ あらかじめ ケツ かぎ シャ けつ ヨ
余	餘	あんまり にんべん ひとがしら よ ひとやね あます ひと あまる あまり ヨ
誉	譽	ことば よ ごんべん ほまれ ほめる げん ゲン ヨ
預		あずかる あずける よ おおがい ヨ
幼		おさない よう ヨウ いとがしら
用		もちいる よう ヨウ
羊		ひつじへん よう ひつじ ヨウ
妖		ヨウ よう おんな あやしい わざわい おんなへん なまめく
洋		ヨウ さんずい よう したみず みず
要		おおいかんむり にし ヨウ いる よう かなめ
容		よう うかんむり ヨウ いれる
庸		よう まだれ ヨウ
揚		ヨウ てへん あげ よう あがる て あげる
揺	搖	ゆらぐ ゆする ヨウ ゆすぶる てへん うごく よう ゆる ゆるぐ ゆさぶる て ゆれる
葉		そうこう ヨウ よう は くさ くさかんむり
陽		おか ヨウ よう こざとへん ひ
溶		ヨウ さんずい とける とく よう したみず とかす みず
腰		ヨウ よう にくづき にく ニク こし
様	樣	ヨウ さん き よう ショウ さま しょう きへん
瘍		よう かさ やまいだれ ヨウ
踊		ヨウ あしへん よう おどる あし おどり
窯		ヨウ よう あな あなかんむり かま
養		ショク ヨウ やしなう しょくへん よう リョウ りょう しょく
擁		よう て ヨウ てへん
謡	謠	ヨウ ことば よう ごんべん うたい げん ゲン うたう
曜		にち ヨウ にちへん よう ひ ひへん
抑		よく てへん て おさえる ヨク
沃		ヨウ さんずい よく よう おく したみず みず そそぐ オク ヨク
浴		さんずい よく あびせる あびる したみず みず ヨク
欲		ほっする よく ほしい かける あくび ヨク
翌		よく はね ヨク
翼		つばさ はね よく ヨク
拉		くだく ラ ら てへん ラツ らっする ロウ て らつ ひしぐ ろう
裸		ラ ら はだか ころもへん ころも
羅		よんがしら あみがしら ラ ら あみめ うすもの
来	來	きたす き タイ らい こ たい ライ くる きたる きへん
雷		あめかんむり らい いかずち あめ ライ いかづち かみなり
頼	賴	たのもしい らい たのむ ライ おおがい たよる
絡		からまる いとへん からむ いと ラク からめる らく
落		おち そうこう おとす らく ラク くさ くさかんむり おちる
酪		らく とり とりへん さけのとり ラク ひよみのとり
辣		ラツ しん シン らつ からい
乱	亂	みだれる ロン みだる みだす ろん ラン オツ おさめる おつにょう おつ みだ らん わたる つりばり
卵		まげわりふ たまご ラン らん わりふ ふしづくり
覧	覽	ラン らん みる
濫		さんずい みだりがましい したみず ラン らん みだりに みず
藍		そうこう ラン あい らん くさ くさかんむり
欄	欄	き ラン らん てすり きへん
吏		リ くち くちへん り
利		リ きく り かたな りっとう
里		リ さとへん さと り
理		ことわり たま おうへん リ り たまへん
痢		リ やまいだれ り
裏		リ ころもへん ころも り うら
履		かばねだれ リ かばね り しかばね しかばねかんむり はく
璃		たま おうへん リ り たまへん
離		ふるとり リ り はなす はなれる
陸		おか ろく ロク りく リク こざとへん
立		たち リツ たて だてる たつ たつへん だて りっとる りつ たてる りゅう リットル リュウ
律		リツ りち レツ ぎょうにんべん リチ れつ りつ
慄		リツ おののく ふるえる りっしんべん こころ りつ したごころ おそれる
略		ほぼ りゃく たへん はかる はかりごと はぶく おさめる おかす リャク た
柳		き やなぎ りゅう リュウ きへん
流		さんずい ル したみず みず ながす る ながれる りゅう リュウ ながれ
留		りゅう るうぶる ル たへん とまる とどまる とめる る とどめる リュウ た
竜	龍	りゅう いせ ロウ たつ たつへん リョウ りょう リュウ ろう
